"25","35","1","21","2"
12746042.2484507,959654.956992052,1968293.35043578,990548.513481479,246280.771313795
0,9634892.13786364,144893.029508712,91690.7544670639,0
0,0,8559147.89515946,69060.1984258632,448033.397930754
0,0,0,2358088.62830348,986.420183161254
0,0,0,0,1887765.60683536
