"25","35","1","3","55","80"
2754772.21681856,11998.6953313094,83238.0582311687,6586.52132455563,14050.848712708,9259.00203526514
0,17131.7414127884,332.16999865733,0,0,0
0,0,361038.241291392,2718.98662927195,277.061525678558,1860.04637645402
0,0,0,172240.854830741,29432.7707351368,0
0,0,0,0,45548.9561645327,0
0,0,0,0,0,4708.57608385522
