"35","3","30","25","50"
308301.380727942,1565.46079963143,71150.2651099325,88118.3546132458,2461.21593004929
0,218168.547303341,6996.16315246055,18791.2036430126,0
0,0,436553.471663939,77682.0015850278,4157.58740619897
0,0,0,5453007.2075794,13859.7135524406
0,0,0,0,45697.0275124513
