"","25","1","3","35","30","2"
"25",0.602739726027397,0.143835616438356,0.0753424657534247,0.0616438356164384,0.232876712328767,0.00684931506849315
"1",0,0.273972602739726,0.164383561643836,0.0273972602739726,0.116438356164384,0.0205479452054795
"3",0,0,0.198630136986301,0.0136986301369863,0.0753424657534247,0.0273972602739726
"35",0,0,0,0.178082191780822,0.0136986301369863,0
"30",0,0,0,0,0.417808219178082,0.0273972602739726
"2",0,0,0,0,0,0.0273972602739726
