"30","80","40","35","1","25","3","55","70","20"
3176871.99607133,1952.31128869411,5248.60423026352,10036.3075609592,19245.8933067548,1046467.11303379,96.8727122216064,19011.1467396318,0,11771.0055992398
0,2499024.42240289,0,313166.326462831,541.044376726612,5781.74900176575,5269.82706745949,30317.6441825958,0,6036.62376456534
0,0,1687125.58618309,0,3078.95760071868,50595.6795935442,99.2225242205314,7245.31160639395,0,0
0,0,0,172009.570887946,0,764.369544128912,0,0,0,0
0,0,0,0,1136359.82222721,420543.784774058,65391.5622845994,11427.6998166861,0,0
0,0,0,0,0,36088893.0502207,122230.88583482,162674.554531945,188141.478531645,134756.817185881
0,0,0,0,0,0,403868.731443907,31491.2061799206,0,0
0,0,0,0,0,0,0,1461479.51213842,0,0
0,0,0,0,0,0,0,0,14096933.2339983,0
0,0,0,0,0,0,0,0,0,429588.760896983
