"30","35","80","60","50","3"
2822224.61124848,1931.12543209877,0,0,2907.4299900078,2652.92966233041
0,80511.8357094345,0,0,0,0
0,0,451721.282202848,0,0,0
0,0,0,636756.820931152,0,0
0,0,0,0,202.600103563635,520.388280632614
0,0,0,0,0,2595.40796315129
