"30","1","3","25","80","60"
359711.416109073,19857.0404825068,2513.16875747374,86301.4511068545,2841.41946609519,0
0,3353651.26981938,273504.928003218,414869.348559785,14619.1168166029,7377.86948336312
0,0,324706.75194036,57896.6475748161,448.593795604495,3259.3829510301
0,0,0,6574867.60535902,17183.5203331444,1305.86949995241
0,0,0,0,80678.9916940246,0
0,0,0,0,0,801870.931993081
