"","30","1","80","60","25"
"30",0.51304347826087,0.0434782608695652,0,0,0
"1",0,0.182608695652174,0,0,0
"80",0,0,0.0347826086956522,0,0
"60",0,0,0,0.0608695652173913,0
"25",0,0,0,0,0.243478260869565
