"1","80","3","30","35","55","25","20","70"
4112330.0106232,7044.15788039713,245882.035817714,8516.61818993532,3477.03556743902,561.505228836411,83044.5194174296,0,0
0,1331718.30839925,23457.0142383521,15446.1478803789,8500.89385079714,2828.16155157605,53558.746160706,0,0
0,0,3146193.3632766,35980.051242219,0,24002.3659011116,25394.8952275061,16806.2361596873,0
0,0,0,384489.525635291,1138.4809786999,1633.27558670197,10757.2016657809,0,0
0,0,0,0,994.45534878607,0,2188.65924365601,0,0
0,0,0,0,0,77216.2347758488,0,0,0
0,0,0,0,0,0,12440189.345491,0,0
0,0,0,0,0,0,0,781685.810436239,0
0,0,0,0,0,0,0,0,983244.025291195
