"","25","1","3","35","30","2"
"25",56.6575342465753,17.6917808219178,9.41780821917808,7.02739726027397,40.0547945205479,0.664383561643836
"1",0,14.2465753424658,9.86301369863014,2.10958904109589,16.6506849315068,1.06849315068493
"3",0,0,9.13698630136986,1,10.7739726027397,1.26027397260274
"35",0,0,0,5.52054794520548,1.91780821917808,0
"30",0,0,0,0,47.2123287671233,3.0958904109589
"2",0,0,0,0,0,0.10958904109589
