"25","1","3","45","80","35","70","55","21"
16251610.3988651,378398.844466072,193358.318871799,0,94578.5175919065,119756.27385419,0,1051.87174518059,29669.1765605364
0,1284518.34210475,651475.93971094,0,279.100826000387,10131.2878724642,0,0,126706.866468013
0,0,1248517.3452251,0,85.8574649035183,4518.48101305451,0,7239.71974849015,10686.1591868188
0,0,0,17849,0,0,0,0,0
0,0,0,0,157800.191321584,0,0,0,44.8200854428811
0,0,0,0,0,239205.556359205,0,97.374829700392,0
0,0,0,0,0,0,235105,0,0
0,0,0,0,0,0,0,35510.8956715166,69.6119142686249
0,0,0,0,0,0,0,0,30046.2243689403
