"30","35","1","25","45","2","21"
165192.89081161,47992.3250953426,797.402040695668,3180.64323450353,0,2871.65280299323,0
0,12581366.170816,1029.97471630932,367017.497444238,0,0,913.3312182198
0,0,4060293.16386726,622031.887300942,0,149764.765076909,282704.78337472
0,0,0,14175240.1390513,39139.4446429663,183604.09258367,365263.926395991
0,0,0,0,9148077.00139541,0,0
0,0,0,0,0,18024823.1626454,102553.484741589
0,0,0,0,0,0,6985278.21440276
