"35","21","25","1","2"
2761122.91074885,2410.39423637559,216210.174688821,134742.283797057,56.6305352621416
0,2273673.90775895,280253.256600747,598152.756817896,19581.847723879
0,0,8402297.91618614,577598.435895724,25207.7079200064
0,0,0,3794245.98490534,142591.807370037
0,0,0,0,668817.336184154
