"","30","50","25","1","80","60"
"30",0.507042253521127,0.338028169014085,0,0.0985915492957746,0,0
"50",0,0.366197183098592,0,0.126760563380282,0,0
"25",0,0,0.225352112676056,0,0,0
"1",0,0,0,0.169014084507042,0,0
"80",0,0,0,0,0.0845070422535211,0
"60",0,0,0,0,0,0.0985915492957746
