"35","80","70","65","45","3","20","55","1","60"
1022770.29135148,242162.642689307,12113.3389211184,3663.66140556805,9329.70869302514,2002.81331514486,0,0,4005.61917955358,0
0,2121035.60182574,26261.779341728,27674.2430253293,101.325331065135,1199.46123327537,2802.6344657521,36256.2463300002,2808.19367359683,0
0,0,12103208.7930373,27268.5715238076,349818.689741415,0,0,0,0,0
0,0,0,5640161.55283316,15776.1886973638,2245.65996343696,25100.351722684,15379.5065375641,1.54284635299673,0
0,0,0,0,4500457.04060927,66.4394517626441,0,0,0,0
0,0,0,0,0,167430.238251696,318.660927877107,208.584920174229,48956.9889217002,0
0,0,0,0,0,0,1453825.93689914,7689.45693562618,0,0
0,0,0,0,0,0,0,101757.357463328,48.1566589688614,0
0,0,0,0,0,0,0,0,270530.687097359,0
0,0,0,0,0,0,0,0,0,2553755.06855117
