"","80","1","20","65","60","45"
"80",0.361111111111111,0.0185185185185185,0.00925925925925926,0.0648148148148148,0,0.00925925925925926
"1",0,0.212962962962963,0,0.0462962962962963,0,0
"20",0,0,0.037037037037037,0.037037037037037,0,0
"65",0,0,0,0.416666666666667,0.00925925925925926,0.00925925925925926
"60",0,0,0,0,0.111111111111111,0
"45",0,0,0,0,0,0.0185185185185185
