"70","25","1","30","35","21"
3113783.43089999,0,0,0,0,0
0,19437085.3338745,266160.502575562,286921.576417504,46176.6950391632,94503.8449885565
0,0,2415688.31277121,2162.13834495678,0,232264.313334041
0,0,0,466130.869490849,433.192397166139,0
0,0,0,0,178144.887521738,0
0,0,0,0,0,516084.743413249
