"30","80","55","25","1","3"
830805.02776663,0,0,204697.354677247,5661.00777470552,0
0,494874.297829256,0,0,0,0
0,0,25142.155758336,0,0,0
0,0,0,36668724.8309675,182479.441448422,2732.30369770274
0,0,0,0,639738.763039688,893.381146169521
0,0,0,0,0,22510.205209757
