"1","25","3","20","2","21"
1521458.77541254,295591.983685832,93446.0561938733,619.805222526483,14072.8713416908,203839.419439288
0,8700548.20409519,75250.9846542042,193861.663120436,0,73515.753723797
0,0,520389.41131153,2941.90517752698,3628.89074203791,9077.60006172384
0,0,0,195520.554696242,0,0
0,0,0,0,279463.409354305,0
0,0,0,0,0,465002.836934519
