"3","55","60","80","70","25","65","45","20","30","35"
345679.848083443,31175.5827647349,3706.84377786198,491.133797604428,2201.04893308233,3752.21680364321,248.309565592056,0,2624.62093749759,2997.52948662296,15.2194533097581
0,944486.950220781,9018.02696113021,46636.167214543,31.4579137125579,6286.66552628458,16034.9402471087,973.748842301187,117.607331434833,1231.47353665583,161.055236381918
0,0,1908703.65652806,0,0,0,0,0,8091.53826050421,0,0
0,0,0,520040.231085858,0,1947.94703319167,0,0,50.4629426036765,778.344317036984,162.570935796018
0,0,0,0,519823.290973834,0,0,0,0,0,0
0,0,0,0,0,285880.122227811,298.437996781691,0,0,0,807.056676019377
0,0,0,0,0,0,16259.2388195961,0,0,0,0
0,0,0,0,0,0,0,373465.408337784,0,0,0
0,0,0,0,0,0,0,0,1124485.4264167,0,0
0,0,0,0,0,0,0,0,0,64974.2908295383,739.846181792055
0,0,0,0,0,0,0,0,0,0,155.745488792664
