"1","3","80","20","70"
4306681.10271189,263305.196637042,91594.1869387087,27018.7880035201,0
0,2409044.33352427,8460.57658575626,9043.75339560107,0
0,0,1635411.67715975,0,0
0,0,0,173584.384780539,0
0,0,0,0,240422.773834414
