"25","3","35","21","2"
21086207.0062811,105431.063074327,176741.242456461,810049.913036363,1257.75291917264
0,7528348.80646067,0,119163.493332184,2772807.82731916
0,0,748296.25386109,0,0
0,0,0,11461941.6241669,0
0,0,0,0,32674705.1085413
