"30","35","25","1","21"
543664.880130679,1103.5303111856,134049.872735907,15614.0741277116,0
0,335462.379647498,55147.8896809744,6115.25296662789,0
0,0,42483726.2119909,509804.398107844,22709.3649030773
0,0,0,2525324.10743998,260769.729312685
0,0,0,0,190749.267304013
