"30","35","25","1","3","45","50","21","2"
52715.32853753,12606.5321501283,10207.7564344312,0,1744.96460323591,0,0,0,0
0,4529810.29369101,220394.178939263,65711.8760581425,6983.54009775622,7065.46414005872,0,737.209070558989,0
0,0,8107432.51021168,293475.410370172,55056.1710411655,0,36919.0240735305,181912.488018109,18462.5017162805
0,0,0,7610427.15960707,1221766.33013475,0,22950.6870889719,204797.680865281,282750.266171488
0,0,0,0,559640.269390572,0,0.620438664640386,25872.5598009523,47242.5651501024
0,0,0,0,0,15697106.7056057,0,0,0
0,0,0,0,0,0,199525.341246457,0,0
0,0,0,0,0,0,0,1532748.46659963,8411.6808499042
0,0,0,0,0,0,0,0,2858784.5646036
