"","30","35","25","1","21"
"30",0.395833333333333,0.0138888888888889,0.215277777777778,0.0694444444444444,0
"35",0,0.0902777777777778,0.0416666666666667,0.0138888888888889,0
"25",0,0,0.694444444444444,0.138888888888889,0.0208333333333333
"1",0,0,0,0.236111111111111,0.0277777777777778
"21",0,0,0,0,0.0277777777777778
