"35","70","1","25","30","55","20","45","3","19","21","40"
242114.006548484,0,0,0,6446.20731535345,0,0,0,0,0,0,0
0,12249115.3752337,0,278644.303315343,0,0,0,80002.5094124321,0,0,0,0
0,0,507651.077609592,323790.080870876,24828.9089072212,16677.2400003294,0,0,17902.4747669267,211.001898661547,0,0
0,0,0,35734827.088074,673939.291942047,84564.7656320193,259591.369705265,1570.74602065155,119837.505871805,527.073520953201,71496.1812956048,29400.8959339592
0,0,0,0,2026616.14061592,33083.3514457587,2173.79079055265,0,46.6018322269473,0,0,2025.91689953726
0,0,0,0,0,3025578.33662382,0,0,32847.7978232026,116.485455707131,0,0
0,0,0,0,0,0,871663.739125713,0,0,0,0,0
0,0,0,0,0,0,0,22829.8668444042,0,0,0,0
0,0,0,0,0,0,0,0,182689.673272798,142.050756206619,0,0
0,0,0,0,0,0,0,0,0,725.876501727634,0,0
0,0,0,0,0,0,0,0,0,0,298136.759890635,0
0,0,0,0,0,0,0,0,0,0,0,460555.566248567
