"","30","1","3","60","25","35"
"30",197.25,52.6484375,14.7265625,1.11328125,25.15625,3.08203125
"1",0,32.90625,8.875,1.0703125,11.23828125,0.921875
"3",0,0,10.65625,0,2.32421875,0
"60",0,0,0,2.109375,0.5234375,0
"25",0,0,0,0,6.234375,0.17578125
"35",0,0,0,0,0,0.046875
