"","25","55","80","1","3","35","30","70","20"
"25",0.744186046511628,0,1.58139534883721,2.35658914728682,1.87596899224806,0.744186046511628,0.713178294573643,0,0
"55",0,7.36434108527132,10.5813953488372,2.44186046511628,9.68992248062015,3.30232558139535,1.67441860465116,0,0.410852713178295
"80",0,0,25.7751937984496,6.23255813953488,13.3023255813953,14.093023255814,3.53488372093023,0,0.75968992248062
"1",0,0,0,28.046511627907,18.3178294573643,3.6046511627907,2.69767441860465,0,0
"3",0,0,0,0,56.2325581395349,5.23255813953488,7.10852713178295,0,1.84496124031008
"35",0,0,0,0,0,5.7984496124031,2.28682170542636,0,0
"30",0,0,0,0,0,0,3.72093023255814,0,0
"70",0,0,0,0,0,0,0,0.0930232558139535,0
"20",0,0,0,0,0,0,0,0,0.124031007751938
