"35","80","1","3","60","65","45","20","55"
4962039.59989279,572286.060880678,0,5184.20733597375,0,146683.367085848,3902.15606713154,907.068434960674,6089.00960045949
0,1075475.83722629,0,7225.29916868595,52.7408882105308,34814.6034855675,3139.63895888665,1858.15326601934,21208.9004678368
0,0,523392.772448892,0,0,0,0,0,0
0,0,0,119138.781093463,0,19310.804589467,513.311220873485,0,527.83297992094
0,0,0,0,1060173.62718875,296.838423048954,0,0,0
0,0,0,0,0,5468780.13246948,1067.8679669623,60958.8980051229,56215.346241255
0,0,0,0,0,0,6622993.67107596,0,74.1372391232344
0,0,0,0,0,0,0,862684.011940517,0
0,0,0,0,0,0,0,0,55006.1483875452
