"","25","1","3","21"
"25",0.930232558139535,0.0348837209302326,0.0581395348837209,0.104651162790698
"1",0,0.0697674418604651,0.0348837209302326,0
"3",0,0,0.0930232558139535,0
"21",0,0,0,0.116279069767442
