"25","55","80","1","3","35","30","70","20"
13726.2400381334,0,20.8823029291339,34940.2935910354,429.960219135742,201.26238218736,40.0264921357048,0,0
0,83409.3157457993,11372.6668572833,3154.99318158394,21663.3841684397,5383.10999951915,2068.51350271324,0,3656.91001219797
0,0,1000774.64176445,41109.198458368,14313.9897054561,33832.0043004763,1269.07225742914,0,2446.09304552954
0,0,0,6833684.31421199,188116.819780872,12928.5673484186,8754.98536720015,0,0
0,0,0,0,2157789.24062059,9708.56160551048,5952.71043632403,0,3111.84057359416
0,0,0,0,0,17902.5623754427,1409.90279496057,0,0
0,0,0,0,0,0,71219.9454506663,0,0
0,0,0,0,0,0,0,90287,0
0,0,0,0,0,0,0,0,762402.798735476
