"","55","1","30","25","60","80"
"55",0.0204081632653061,0.00680272108843537,0.0136054421768707,0.00680272108843537,0,0
"1",0,0.122448979591837,0.0272108843537415,0.0612244897959184,0,0.00680272108843537
"30",0,0,0.63265306122449,0.197278911564626,0.00680272108843537,0
"25",0,0,0,0.496598639455782,0.00680272108843537,0.0136054421768707
"60",0,0,0,0,0.0136054421768707,0
"80",0,0,0,0,0,0.0204081632653061
