"1","3","80","25","30","55","20"
758085.607858412,41595.3679986096,19013.1093441959,29548.7141259087,14192.8389517146,0,12662.1553577337
0,2687001.91439204,20317.1776853083,13762.692326702,13464.3336702541,3522.5044086244,20254.1648819869
0,0,1367361.07872007,18.1922613836046,3771.8475684422,0,0
0,0,0,1051756.19802214,923.670639379483,0,0
0,0,0,0,51547.784506569,0,0
0,0,0,0,0,30852.4994152824,0
0,0,0,0,0,0,365741.658603154
