"","30","35","3","25","65"
"30",0.26530612244898,0.183673469387755,0.0408163265306122,0.102040816326531,0
"35",0,0.326530612244898,0.0204081632653061,0.142857142857143,0
"3",0,0,0.285714285714286,0.0408163265306122,0
"25",0,0,0,0.510204081632653,0
"65",0,0,0,0,0.0408163265306122
