"","35","25","1","30","21"
"35",0.141666666666667,0.0833333333333333,0,0.05,0
"25",0,0.741666666666667,0.166666666666667,0.2,0
"1",0,0,0.275,0.0916666666666667,0.0416666666666667
"30",0,0,0,0.308333333333333,0
"21",0,0,0,0,0.05
