"3","30","35","1","25","70","80","21","2"
1274284.68773688,10333.43097373,1344.63754012685,387073.708357827,824910.029785281,0,52.4282542744143,412490.95575549,573209.371277878
0,942979.493119764,113414.742199331,2635.86002085914,248466.133505729,0,0,68.7180053017353,3111.5202727843
0,0,7300223.8070762,11071.8055301478,587339.140693797,0,0,7933.87440137921,0
0,0,0,3363556.79797628,1891505.33242318,0,200.23715170319,445111.150534698,106000.289849592
0,0,0,0,34386920.4745762,2369.73169873036,0,2405219.63257486,169247.535968648
0,0,0,0,0,2086867.78199647,0,0,0
0,0,0,0,0,0,903703.201692268,369.523695797965,0
0,0,0,0,0,0,0,6764336.8696777,413.366575150214
0,0,0,0,0,0,0,0,11256286.1949014
