"","1","25","3","21","20","2"
"1",0.260869565217391,0.173913043478261,0.217391304347826,0.0260869565217391,0,0
"25",0,0.834782608695652,0.165217391304348,0.0260869565217391,0.0521739130434783,0
"3",0,0,0.260869565217391,0.0260869565217391,0,0
"21",0,0,0,0.0608695652173913,0,0
"20",0,0,0,0,0.0521739130434783,0
"2",0,0,0,0,0,0.0434782608695652
