"","30","25","20","60","35","50","1","80","40","65"
"30",0.221556886227545,0.0449101796407186,0,0,0,0.0029940119760479,0,0,0,0
"25",0,0.637724550898204,0.029940119760479,0.0029940119760479,0.00598802395209581,0.00598802395209581,0.00598802395209581,0,0,0
"20",0,0,0.0329341317365269,0,0,0,0,0,0,0
"60",0,0,0,0.0778443113772455,0,0,0,0,0,0.00598802395209581
"35",0,0,0,0,0.0119760479041916,0,0,0,0,0
"50",0,0,0,0,0,0.0778443113772455,0.0449101796407186,0,0,0
"1",0,0,0,0,0,0,0.062874251497006,0.0029940119760479,0,0
"80",0,0,0,0,0,0,0,0.00898203592814371,0,0
"40",0,0,0,0,0,0,0,0,0.0119760479041916,0
"65",0,0,0,0,0,0,0,0,0,0.00598802395209581
