"","30","3","25","35","20","55"
"30",0.84,0,0.19,0,0,0
"3",0,0.03,0,0,0,0
"25",0,0,0.31,0,0,0
"35",0,0,0,0,0,0
"20",0,0,0,0,0.015,0
"55",0,0,0,0,0,0
