"","35","21","25","1","2"
"35",0.625,0.016304347826087,0.190217391304348,0.168478260869565,0
"21",0,0.103260869565217,0.0434782608695652,0.0652173913043478,0
"25",0,0,0.418478260869565,0.184782608695652,0
"1",0,0,0,0.358695652173913,0
"2",0,0,0,0,0.016304347826087
