"","60","70","80","25","65","1"
"60",0.273469387755102,0,0.0285714285714286,0.0163265306122449,0.0122448979591837,0.00408163265306122
"70",0,0.248979591836735,0.00408163265306122,0,0,0
"80",0,0,0.224489795918367,0.0775510204081633,0.0326530612244898,0.0204081632653061
"25",0,0,0,0.220408163265306,0.126530612244898,0.0122448979591837
"65",0,0,0,0,0.224489795918367,0.0163265306122449
"1",0,0,0,0,0,0.0693877551020408
