"","70","45","55","35","65","80","20","1","60"
"70",0.311965811965812,0.166666666666667,0.0213675213675214,0,0,0.0256410256410256,0,0,0
"45",0,0.192307692307692,0.0256410256410256,0,0,0.0384615384615385,0,0,0
"55",0,0,0.153846153846154,0,0.047008547008547,0.0982905982905983,0.0128205128205128,0.0128205128205128,0
"35",0,0,0,0.0641025641025641,0,0.0256410256410256,0,0,0
"65",0,0,0,0,0.239316239316239,0.0683760683760684,0.0170940170940171,0,0
"80",0,0,0,0,0,0.307692307692308,0.0128205128205128,0.0128205128205128,0.0128205128205128
"20",0,0,0,0,0,0,0.0384615384615385,0,0
"1",0,0,0,0,0,0,0,0.094017094017094,0
"60",0,0,0,0,0,0,0,0,0.0982905982905983
