"","1","25","3","30","21"
"1",0.3,0.214285714285714,0.257142857142857,0.114285714285714,0.0428571428571429
"25",0,0.514285714285714,0.221428571428571,0.185714285714286,0.0285714285714286
"3",0,0,0.535714285714286,0.135714285714286,0.0428571428571429
"30",0,0,0,0.314285714285714,0
"21",0,0,0,0,0.1
