"","30","25","35","60","20","50","1","80","21","40"
"30",104.272311212815,17.7116704805492,0.627002288329519,0,1.21739130434783,2.53546910755149,0.624713958810069,0,0.576659038901602,0
"25",0,86.0114416475973,0,0.524027459954233,6.63157894736842,1.57894736842105,0,0,0.924485125858124,0
"35",0,0,1.17391304347826,0,0,0,0,0.0869565217391304,0,0
"60",0,0,0,1.7254004576659,0.215102974828375,0,0,0,0,0
"20",0,0,0,0,0.869565217391304,0,0,0,0.0480549199084668,0
"50",0,0,0,0,0,2.34324942791762,1.4279176201373,0,0,0
"1",0,0,0,0,0,0,1.36842105263158,0,0,0
"80",0,0,0,0,0,0,0,0.0823798627002288,0,0
"21",0,0,0,0,0,0,0,0,0.0274599542334096,0
"40",0,0,0,0,0,0,0,0,0,0.045766590389016
