"","30","25","1","80","20"
"30",0.857142857142857,0.206349206349206,0.0423280423280423,0,0.00529100529100529
"25",0,0.317460317460317,0.0264550264550265,0.0105820105820106,0.00529100529100529
"1",0,0,0.0687830687830688,0.00529100529100529,0
"80",0,0,0,0.0158730158730159,0
"20",0,0,0,0,0.00529100529100529
