"30","25","35","19","20","60","50","1","21","45","40"
3766964.75270158,83748.3804898728,0,934.907593643319,0,0,0,0,12303.5523019037,0,0
0,10297642.7683192,2536.78314151473,21.7698043902062,198098.537902052,12131.4036223338,93527.7455001777,42095.0782167318,10650.3433506775,0,0
0,0,2237670.6619541,0,0,0,3510.32749143673,790.474680087493,0,0,0
0,0,0,210989.582387499,0,0,1700.8567418683,81003.4718000193,0,0,0
0,0,0,0,576541.061884847,445.800280720555,0,0,3638.39153385199,0,0
0,0,0,0,0,2028668.67296793,0,0,0,0,0
0,0,0,0,0,0,7726215.79434395,555374.700991704,0,0,0
0,0,0,0,0,0,0,2157454.91720721,0,0,0
0,0,0,0,0,0,0,0,33481.2429966885,0,0
0,0,0,0,0,0,0,0,0,252538.2,0
0,0,0,0,0,0,0,0,0,0,457738.676
