"","30","60","1","25","20"
"30",0.369565217391304,0,0.0434782608695652,0,0
"60",0,0.0543478260869565,0,0,0
"1",0,0,0.184782608695652,0,0
"25",0,0,0,0.402173913043478,0
"20",0,0,0,0,0
