"","25","3","30","35","80","21"
"25",29.3533834586466,18,5.35338345864662,3.89473684210526,0,4.36842105263158
"3",0,38.593984962406,6.55639097744361,4.37593984962406,0,3.30827067669173
"30",0,0,5.71428571428571,1.12781954887218,0,0
"35",0,0,0,1.53383458646617,0,0
"80",0,0,0,0,0.233082706766917,0
"21",0,0,0,0,0,5.4812030075188
