"","25","35","3","50","30","65"
"25",0.526315789473684,0.140350877192982,0.105263157894737,0,0.0526315789473684,0
"35",0,0.263157894736842,0.0350877192982456,0,0.0526315789473684,0
"3",0,0,0.263157894736842,0,0.0350877192982456,0
"50",0,0,0,0.0175438596491228,0,0
"30",0,0,0,0,0.140350877192982,0
"65",0,0,0,0,0,0.12280701754386
