"","25","35","1","21","2"
"25",0.458677685950413,0.231404958677686,0.177685950413223,0.0619834710743802,0.0206611570247934
"35",0,0.677685950413223,0.152892561983471,0.0206611570247934,0
"1",0,0,0.272727272727273,0.0206611570247934,0.0247933884297521
"21",0,0,0,0.0702479338842975,0
"2",0,0,0,0,0.0454545454545455
