"","30","1","21","3","25","60"
"30",0.341463414634146,0.0813008130081301,0,0.0975609756097561,0.195121951219512,0
"1",0,0.333333333333333,0.024390243902439,0.24390243902439,0.24390243902439,0
"21",0,0,0.024390243902439,0.024390243902439,0,0
"3",0,0,0,0.504065040650406,0.203252032520325,0
"25",0,0,0,0,0.569105691056911,0
"60",0,0,0,0,0,0.024390243902439
