"","70","45","55","3","35","65","80","20","1","60"
"70",23.7794117647059,15.2696078431373,1.29411764705882,0,0.92156862745098,0,6.38235294117647,0,0.470588235294118,0
"45",0,10.4509803921569,1.52941176470588,0,0,2.31372549019608,5.42156862745098,0,0,0
"55",0,0,8.47058823529412,2.1078431372549,0.774509803921569,6.41666666666667,10.5882352941176,1.69117647058824,0.764705882352941,0
"3",0,0,0,2.99509803921569,0,1.09803921568627,2.70588235294118,0.269607843137255,1.20098039215686,0
"35",0,0,0,0,1.57843137254902,0.882352941176471,2.6078431372549,0,0,0
"65",0,0,0,0,0,21.2303921568627,12.5833333333333,1.93627450980392,0,0
"80",0,0,0,0,0,0,28.1078431372549,1.26470588235294,0,1.46078431372549
"20",0,0,0,0,0,0,0,0.573529411764706,0,0
"1",0,0,0,0,0,0,0,0,2.23529411764706,0
"60",0,0,0,0,0,0,0,0,0,3.03921568627451
