"1","3","30","25","35","60"
1019643.73247968,392346.421770869,7711.0270979874,79546.6361074206,1054.83647120787,0
0,1817091.93297837,643.287081602762,23186.6107337835,2485.9138645367,599.751019135039
0,0,1704478.70284159,214686.417831565,16808.987068439,0
0,0,0,3183900.08952282,38565.9497832483,0
0,0,0,0,49011.7200815661,0
0,0,0,0,0,793797.609627262
