"35","25","3","30","65"
547053.053508179,266566.903537741,666.08087144214,31288.2428499134,0
0,5852198.9726029,18896.124042826,6166.97954137312,30466.8157612049
0,0,311621.989575714,1157.41839366678,7.64701356849125
0,0,0,26803.9870887264,0
0,0,0,0,1137288.64261419
