"35","21","25","30","1","2"
53019786.992211,17469.0026213739,1398738.31099082,206195.68235295,49166.5454582679,0
0,9672098.1587695,954485.334883022,0,0,0
0,0,99416068.8509408,170683.281183607,1691657.09686208,376273.261990422
0,0,0,8233180.51892614,18699.9640117811,33486.3486335067
0,0,0,0,9467119.40428413,41504.6601042748
0,0,0,0,0,14776860.6236761
