"1","3","25","21","30"
1823004.06897612,173512.012009074,184631.903760548,560612.066110244,49533.5309457139
0,1389654.59070218,74107.5940521581,110125.538573636,20245.4845407646
0,0,4071652.41137611,68100.8906067264,154519.124373964
0,0,0,7641341.0141085,0
0,0,0,0,660933.570698728
