"55","60","80","1","65","25","20","70"
1508444.06924217,57875.2024386383,166846.952234691,2433.46202667843,44425.9442436433,25571.3823365721,46816.5772868127,27.9923141878229
0,11763959.9293495,30146.2440588408,132249.362439175,16905.5690217804,7449.22296809427,116572.478036367,0
0,0,1415871.29507622,13245.9634735972,84036.0245713579,74199.3498423204,21112.6634843418,2215.21544461981
0,0,0,2008223.56419839,113929.932762054,41132.6788417661,6307.6401983117,0
0,0,0,0,8564894.17590126,381508.158594175,48571.8756648633,0
0,0,0,0,0,2241480.67566125,50712.706522711,0
0,0,0,0,0,0,2299980.79144081,0
0,0,0,0,0,0,0,71440769.5568003
