"","55","1","30","25","60","80"
"55",0.795918367346939,0.448979591836735,2.2312925170068,0.782312925170068,0,0
"1",0,5.38775510204082,4.68027210884354,6.85714285714286,0,0.333333333333333
"30",0,0,94.8979591836735,39.2585034013605,1.03401360544218,0
"25",0,0,0,39.7278911564626,0.557823129251701,1.18367346938776
"60",0,0,0,0,0.0408163265306122,0
"80",0,0,0,0,0,0.183673469387755
