"25","3","30","35","80","21"
10154619.27137,126695.932409701,44472.6585207868,63551.5377310005,0,180907.010433431
0,1652503.40246465,10205.438585842,7692.45424057436,0,42152.0083364745
0,0,224106.577813146,737.535285549201,0,0
0,0,0,65948.2680957527,0,0
0,0,0,0,200068.5,0
0,0,0,0,0,7949360.59890321
