"30","35","25","1","45","50","21","2"
176319.916466396,51879.7638353666,11389.9178677247,215.919600279048,0,3841.15269815631,0,0
0,7631676.21721086,378915.165151315,814.196757855393,0,332.146817530251,0,0
0,0,15192166.8081164,388272.909733675,57.4047938299722,21587.9932133781,360590.952485901,122505.603254826
0,0,0,3740491.67906782,30.6059209642054,1816.2191458622,193052.194573018,87187.5926561555
0,0,0,0,17095817.8350054,0,0,2953.99544622872
0,0,0,0,0,56466.9037598734,0,0
0,0,0,0,0,0,5196258.05752057,0
0,0,0,0,0,0,0,15693873.3710451
