"y","N","E","avg_ew","sd_ew","med_ew","max_ew","avg_ew_scaled","sd_ew_scaled","med_ew_scaled","deg_max","deg_min","strength_mean","assort","ed","ld","mean_deg","nc","nc_weighted","m","m_weighted","beta_eff","state"
2009,8,21,216263.11719022,434498.999215936,74785.3253153822,1997651.52308897,0.0476190476190476,0.0956724789825969,0.0164670056256833,1,0.285714285714286,0.25,-0.458333333333336,0.75,2.625,5.25,0.333333333333333,0.397329868995154,-0.00453514739229027,0.115305826986344,1089224.64096959,"C"
2009,9,16,769458.193317382,1191346.45601293,314282.080792365,4340116.38674071,0.0625,0.0967682898791304,0.0255278717155991,0.75,0,0.222222222222222,-0.478547854785479,0.444444444444444,1.77777777777778,3.55555555555556,0.392857142857143,0.307415713711436,-0.076171875,0.0338415862847198,2614011.14054833,"O"
2009,11,39,157213.067253476,277789.652239758,10682.681655342,1058936.86386693,0.0256410256410256,0.0453067402114041,0.0017423164564171,0.9,0,0.181818181818182,-0.247021943573671,0.709090909090909,3.54545454545455,7.09090909090909,0.233333333333333,0.358050448611473,0,3.33066907387547e-15,648057.067943752,"W"
2010,9,27,304804.704245525,640773.584518459,56166.5314437625,2821086.10616068,0.037037037037037,0.0778608553332838,0.00682483530060241,1,0.375,0.222222222222222,-0.412988650693565,0.75,3,6,0.321428571428571,0.419736125226687,-0.120713305898491,-0.250580482729932,1651866.54711622,"C"
2010,7,17,795961.703421189,1401182.76484508,58650.141600455,4139106.8100946,0.0588235294117647,0.103550855807327,0.00433438985143351,1,0.5,0.285714285714286,-0.362869198312233,0.809523809523809,2.42857142857143,4.85714285714286,0.266666666666667,0.429440583181198,-0.14878892733564,-0.277059726495779,3262554.16893833,"O"
2010,10,28,227644.124793004,376027.155288148,29514.3382759827,1503439.53373148,0.0357142857142857,0.0589935772447562,0.00463040067831753,0.888888888888889,0.222222222222222,0.2,-0.207900207900208,0.622222222222222,2.8,5.6,0.333333333333333,0.449352342224211,0,-1.33226762955019e-15,848773.361678287,"W"
2011,9,26,422641.69603092,940400.565092305,42861.1452704778,4057959.59039357,0.0384615384615385,0.0855789971581605,0.0039004802479438,1,0.25,0.222222222222222,-0.458253664754623,0.722222222222222,2.88888888888889,5.77777777777778,0.357142857142857,0.482125738669121,-0.123520710059172,-0.273845258719132,2515083.66550766,"C"
2011,6,14,875150.315502468,1166515.98290465,316788.149678419,3568099.79181024,0.0714285714285714,0.0952094385747151,0.0258558153681727,1,0.8,0.333333333333333,-0.400000000000005,0.933333333333333,2.33333333333333,4.66666666666667,0.1,0.392134363722972,-0.0637755102040817,0.0387877575125919,2430036.96099344,"O"
2011,9,19,272302.261469236,452910.315167355,54002.5678091196,1893745.62433018,0.0526315789473684,0.0875401654036621,0.0104378141983496,0.875,0.125,0.222222222222222,-0.44062947067239,0.527777777777778,2.11111111111111,4.22222222222222,0.446428571428571,0.44288341615687,-0.0013850415512467,-3.33066907387633e-16,1025611.29562196,"W"
2012,8,22,431273.370251838,1307007.60917872,26858.739831048,6087728.30503121,0.0454545454545454,0.137753547700288,0.00283080731321129,1,0.285714285714286,0.25,-0.401960784313727,0.785714285714286,2.75,5.5,0.285714285714286,0.513400478345139,-0.134297520661157,-0.335838031977851,4392261.94103592,"C"
2012,6,13,956667.015588068,1397465.68573558,110792.793921212,4755983.74064775,0.0769230769230769,0.112366537875375,0.00890855696962142,1,0.6,0.333333333333333,-0.444444444444446,0.866666666666667,2.16666666666667,4.33333333333333,0.2,0.440882162927472,-0.115384615384615,0.0213067261721832,2998035.96736274,"O"
2012,10,23,276173.350387013,417603.607926679,65673.3259629557,1631591.46402312,0.0434782608695652,0.0657437749879344,0.0103390207432688,0.888888888888889,0.111111111111111,0.2,-0.444956772334293,0.511111111111111,2.3,4.6,0.472222222222222,0.455350766555484,0,0,907634.61596168,"W"
2013,8,18,396287.297734566,884237.349209919,40522.0029822315,3685408.11659315,0.0555555555555556,0.123961321645067,0.0056807836152488,1,0.285714285714286,0.25,-0.588235294117648,0.642857142857143,2.25,4.5,0.476190476190476,0.494747252913432,0,-1.33226762955019e-15,2369289.44594242,"C"
2013,7,18,804496.172801539,1234876.35866529,87679.5278274329,4686790.87076859,0.0555555555555556,0.0852760329600667,0.00605482666541346,1,0.666666666666667,0.285714285714286,-0.377990430622008,0.857142857142857,2.57142857142857,5.14285714285714,0.2,0.40390604506282,-0.0432098765432099,0.0683810390399794,2699992.59993821,"O"
2013,10,28,237703.483387968,416829.933729711,22702.8049828085,1729424.46388525,0.0357142857142857,0.0626275355131932,0.00341103315826618,0.888888888888889,0.111111111111111,0.2,-0.0153657037492316,0.622222222222222,2.8,5.6,0.333333333333333,0.438710900512487,-0.112882653061224,-0.23586861103275,968644.364761313,"W"
2014,7,18,341797.079360287,656399.937724298,38797.5995933584,2234498.06939582,0.0555555555555556,0.106690973706262,0.00630614575076283,1,0.666666666666667,0.285714285714286,-0.377990430622008,0.857142857142857,2.57142857142857,5.14285714285714,0.2,0.492562589415351,-0.111111111111111,0.0464233079560748,1602372.15229791,"C"
2014,5,10,1146463.66009953,1262694.1507033,945994.732582747,3954589.87351229,0.1,0.110138174863186,0.0825141489875589,1,1,0.4,NA,1,2,4,0,0.33622447645725,-0.12,0.085687110397595,2537171.95178835,"O"
2014,9,23,249800.595532483,500596.892035042,19182.7428668862,1935394.14008823,0.0434782608695652,0.0871298253552916,0.00333879227462376,0.875,0.25,0.222222222222222,-0.185821697099893,0.638888888888889,2.55555555555556,5.11111111111111,0.303571428571429,0.486812080647579,-0.121928166351607,-0.271974170937782,1252989.75039003,"W"
2015,8,21,83732.9996478267,122852.881655683,21140.0033910553,369965.384639328,0.0476190476190476,0.0698665669007957,0.0120223428323294,1,0.428571428571429,0.25,-0.347169811320756,0.75,2.625,5.25,0.333333333333333,0.38593494516997,-0.131519274376417,-0.230873746451014,263982.490226025,"C"
2015,5,10,1146380.54196246,1562802.20001258,504033.567527897,4658180.52239816,0.1,0.13632490632973,0.0439673868386717,1,1,0.4,NA,1,2,4,0,0.473468452260145,-0.12,0.0513792783612769,3276869.17724856,"O"
2015,8,19,186682.859800311,307328.247838325,33876.7113848167,984983.290243259,0.0526315789473684,0.0866451850810586,0.00955087580956497,0.857142857142857,0.142857142857143,0.25,-0.0744047619047681,0.678571428571429,2.375,4.75,0.238095238095238,0.495594494522499,-0.138504155124654,-0.265032421087185,692624.605177505,"W"
2016,8,22,179776.771402001,335883.131221693,29495.5836438073,1324635.53218859,0.0454545454545455,0.0849242921455732,0.00745762835204004,1,0.285714285714286,0.25,-0.250526315789468,0.785714285714286,2.75,5.5,0.285714285714286,0.254538539881582,-0.0578512396694215,0.371181711586833,807318.788980102,"C"
2016,6,11,1043972.6689251,1601177.66489979,208134.045455874,4393807.16071845,0.0909090909090909,0.139430475751683,0.0181243028891806,1,0.2,0.333333333333333,-0.447368421052629,0.733333333333333,1.83333333333333,3.66666666666667,0.4,0.507339104588323,0,-4.44089209850063e-16,3499755.26830451,"O"
2016,8,19,295314.495390897,444858.494151693,30914.1037780465,1386454.51193981,0.0526315789473684,0.0792836292182695,0.00550957748087414,0.857142857142857,0.142857142857143,0.25,-0.311904761904764,0.678571428571429,2.375,4.75,0.238095238095238,0.514366940748492,-0.1398891966759,-0.271692521728041,965444.417584388,"W"
2017,8,19,297923.500961862,657066.112245439,33726.3010813002,2461404.08947293,0.0526315789473684,0.116078210844848,0.00595813513278499,1,0.142857142857143,0.25,-0.46153846153846,0.678571428571429,2.375,4.75,0.428571428571429,0.524615185498358,0,6.66133814775094e-16,1747073.61657025,"C"
2017,6,12,1353251.78870155,2349170.84779743,132343.943885944,7565847.08526707,0.0833333333333333,0.144662093891846,0.00814974868873245,1,0.4,0.333333333333333,-0.454545454545455,0.8,2,4,0.3,0.505637470828645,-0.177083333333333,-0.314440628141191,5431283.47372628,"O"
2017,9,16,331407.634703049,416473.287033662,66494.8186154439,1175943.22604306,0.0625,0.0785424888081627,0.0125402245702308,0.875,0.125,0.222222222222222,-0.206636500754148,0.444444444444444,1.77777777777778,3.55555555555556,0.553571428571429,0.500959872787295,0.09375,0.00880321043828969,854781.210474892,"W"
2018,7,17,422015.23707654,1115578.47285364,22984.7030354356,4653276.21445625,0.0588235294117647,0.155497378634071,0.00320377378881324,1,0.333333333333333,0.285714285714286,-0.382113821138218,0.809523809523809,2.42857142857143,4.85714285714286,0.266666666666667,0.53020547436157,-0.152249134948097,-0.347579630874034,3370997.21629534,"C"
2018,6,10,1395349.7881852,2037828.26180716,384241.887947632,6070610.18924164,0.1,0.146044259228904,0.0275373165353312,0.8,0,0.333333333333333,NA,0.666666666666667,1.66666666666667,3.33333333333333,0.2,0.420920630982258,-0.2,-0.303781299491283,4371480.97749872,"O"
2018,9,18,255289.636523201,386449.363178311,49500.601911749,1263683.38635318,0.0555555555555556,0.0840982397791558,0.0107722094676244,0.75,0.125,0.222222222222222,0.193548387096775,0.5,2,4,0.321428571428571,0.475208289911505,0.0972222222222223,0.00852298354310999,840284.438250491,"W"
2019,9,29,283455.300381012,740552.102558055,65063.9955380723,3893305.41272885,0.0344827586206897,0.0900892640364409,0.00791513176864649,1,0.125,0.222222222222222,-0.274725274725279,0.805555555555556,3.22222222222222,6.44444444444444,0.25,0.366345463064159,-0.0475624256837098,0.21893839500688,2218213.32348374,"C"
2019,6,11,847104.936002665,1943602.60292983,18136.7597012851,6529805.35597647,0.0909090909090909,0.208582358821644,0.00194638971679334,1,0.2,0.333333333333333,-0.447368421052629,0.733333333333333,1.83333333333333,3.66666666666667,0.4,0.583234885928108,-0.18595041322314,-0.374777578486293,5306518.30684355,"O"
2019,8,21,156119.027592644,313848.738463606,17921.3760209615,1226340.87692497,0.0476190476190476,0.0957293819499851,0.00546633470180054,1,0.285714285714286,0.25,-0.458333333333336,0.75,2.625,5.25,0.333333333333333,0.503717787549759,0,2.22044604925031e-16,787054.488529618,"W"
