"y","N","E","avg_ew","sd_ew","med_ew","max_ew","avg_ew_scaled","sd_ew_scaled","med_ew_scaled","deg_max","deg_min","strength_mean","assort","ed","ld","mean_deg","nc","nc_weighted","m","m_weighted","beta_eff","state"
2007,10,27,17.0919489007724,21.6831413221447,10,66.9318181818182,0.037037037037037,0.0469858243135332,0.0216692884188082,0.888888888888889,0,0.2,-0.367763157894737,0.6,2.7,5.4,0.361111111111111,0.185907575270359,0,-8.88178419700125e-16,44.5995561564231,"O"
2007,11,28,6.08162127727345,9.07624452882694,0.826644370122631,36.4325529542921,0.0357142857142857,0.0533001934083889,0.00485446427402354,0.9,0,0.181818181818182,-0.383107088989442,0.509090909090909,2.54545454545455,5.09090909090909,0.477777777777778,0.25348072399059,-0.112244897959184,-0.205268373765995,19.6270577639061,"W"
2008,14,60,10.0960828796128,15.1601545775687,2.59800362976407,57.0925589836661,0.0166666666666667,0.0250264628343827,0.00428879804300183,1,0.153846153846154,0.142857142857143,-0.333903377511757,0.659340659340659,4.28571428571429,8.57142857142857,0.397435897435897,0.182215168011052,0.00611111111111118,0.0277186197224254,32.860385585554,"C"
2008,10,22,25.8272028867419,28.5274166061508,11.9026888604353,101.472471190781,0.0454545454545455,0.050206782380243,0.0209481187030014,0.777777777777778,0,0.2,-0.435210008936549,0.488888888888889,2.2,4.4,0.361111111111111,0.178660118126117,0,-1.33226762955019e-15,57.3371384298839,"O"
2008,10,21,8.19836942410552,10.860825072473,5.64340239912759,36.350054525627,0.0476190476190476,0.0630835376590345,0.032778889761585,0.777777777777778,0,0.2,-0.368888888888889,0.466666666666667,2.1,4.2,0.388888888888889,0.218732845186518,-0.13265306122449,-0.21451083324673,22.5862940409238,"W"
2009,12,47,12.8268389326022,16.3640582791925,5.18623124448367,57.828773168579,0.0212765957446808,0.0271439794775799,0.00860269207457228,1,0.363636363636364,0.166666666666667,-0.414874778649129,0.712121212121212,3.91666666666667,7.83333333333333,0.345454545454545,0.158688923960752,0,-1.33226762955019e-15,33.7035650513174,"C"
2009,9,14,33.6286043829296,42.8865376301556,10.5651672433679,136.934256055363,0.0714285714285714,0.0910928113922764,0.0224408600043118,0.75,0,0.222222222222222,-0.483870967741936,0.388888888888889,1.55555555555556,3.11111111111111,0.464285714285714,0.189417027614997,0,-4.44089209850063e-16,88.3217783534911,"O"
2009,11,24,7.02974345730028,10.4208594565781,2.45247933884298,42.3037190082645,0.0416666666666667,0.0617664755470571,0.0145363255059241,0.9,0,0.181818181818182,-0.505571605447793,0.436363636363636,2.18181818181818,4.36363636363636,0.566666666666667,0.240737565781193,-0.120659722222222,-0.215906955825908,22.4775777165975,"W"
2010,12,50,14.0232856066315,20.3689394297094,4.68990203466466,102.924642049736,0.02,0.0290501669880803,0.00668873496015347,1,0.363636363636364,0.166666666666667,-0.379310344827586,0.757575757575758,4.16666666666667,8.33333333333333,0.290909090909091,0.192393453963133,-0.00419999999999999,0.073433907089089,43.6093401967891,"C"
2010,8,16,28.7010381593715,38.4074141752706,6.30976430976431,121.245791245791,0.0625,0.0836368138540875,0.0137402789115314,0.857142857142857,0,0.25,-0.433691756272401,0.571428571428571,2,4,0.380952380952381,0.210168588480846,0,0,80.0974181592747,"O"
2010,10,22,7.36984524140487,11.027483281668,2.9184505606524,40.5626911314985,0.0454545454545455,0.0680135367374779,0.0179999497032492,0.888888888888889,0,0.2,-0.303839732888145,0.488888888888889,2.2,4.4,0.5,0.247070214264159,-0.12396694214876,-0.22395575725049,23.8702443059971,"W"
2011,13,57,13.5483323168179,22.8462837017913,4.03408316291752,141.360599863667,0.0175438596491228,0.0295838620869026,0.00522377124860314,1,0.333333333333333,0.153846153846154,-0.391427760431448,0.730769230769231,4.38461538461539,8.76923076923077,0.318181818181818,0.192753244468183,0.00323176361957527,0.0673513327184471,52.0735667720445,"C"
2011,9,24,29.4077312691131,39.6733006525486,9.56479357798165,161.227064220183,0.0416666666666667,0.0562115512661934,0.0135519827116964,0.875,0.125,0.222222222222222,-0.307068366164541,0.666666666666667,2.66666666666667,5.33333333333333,0.267857142857143,0.190887400870218,-0.0512152777777777,0.027375634586157,82.9300778338293,"O"
2011,10,22,7.61238761238761,13.6220862073382,1.29320679320679,45.7342657342657,0.0454545454545455,0.0813392286658646,0.0077219040801718,0.888888888888889,0,0.2,-0.411877394636019,0.488888888888889,2.2,4.4,0.5,0.257586942257218,0,1.77635683940025e-15,31.9886072807333,"W"
2012,12,52,13.7149664987275,24.9078176769453,4.64449696151249,164.237677245105,0.0192307692307692,0.0349250939717464,0.00651239281321925,1,0.454545454545455,0.166666666666667,-0.426900584795322,0.787878787878788,4.33333333333333,8.66666666666667,0.254545454545455,0.211667764208577,-0.0889423076923077,-0.155012835294201,58.9501758946464,"C"
2012,8,24,23.294184981685,31.8538171294692,10.5494505494505,124.043956043956,0.0416666666666667,0.0569774122356327,0.0188699643239737,1,0.571428571428571,0.25,-0.327868852459018,0.857142857142857,3,6,0.19047619047619,0.200816481640863,-0.0868055555555556,0.0241787623337495,66.8529386584263,"O"
2012,10,21,7.32652340597256,13.4576461425032,1.61864406779661,45.4766949152542,0.0476190476190476,0.0874685382125092,0.0105204453287983,0.888888888888889,0,0.2,-0.450083194675542,0.466666666666667,2.1,4.2,0.527777777777778,0.273307812532274,-0.130385487528345,-0.261897702179037,32.0460567591579,"W"
2013,12,51,16.8952851988487,27.1610542848565,4.09372846312888,159.729152308753,0.0196078431372549,0.0315217935413261,0.00475098138959007,1,0.363636363636364,0.166666666666667,-0.363324318701891,0.772727272727273,4.25,8.5,0.272727272727273,0.178463613764845,0,1.11022302462516e-15,60.5597076209805,"C"
2013,9,30,19.8351890756303,37.1027537936005,2.87710084033613,170.814075630252,0.0333333333333333,0.062351735346258,0.00483501120049144,1,0.5,0.222222222222222,-0.291989664082692,0.833333333333333,3.33333333333333,6.66666666666667,0.214285714285714,0.274953340742327,-0.0488888888888888,0.000845600845432925,89.2378216303087,"O"
2013,10,23,6.5939353400223,13.5541253347163,0.724102564102564,45.9487179487179,0.0434782608695652,0.0893714855808072,0.00477449634473757,0.777777777777778,0.111111111111111,0.2,0.0207684319833878,0.511111111111111,2.3,4.6,0.333333333333333,0.314726773923766,-0.000945179584120967,0.000108539644384394,34.4550386289994,"W"
2014,13,65,16.3691753491465,24.7147520570455,6.03097982708934,131.837896253602,0.0153846153846154,0.0232282290716375,0.00566823331371921,1,0.333333333333333,0.153846153846154,-0.30946601941748,0.833333333333333,5,10,0.196969696969697,0.148657753474787,-0.0221301775147929,0.0780109509450037,53.684370294082,"C"
2014,9,28,24.4444671461262,39.5124396436662,4.57894736842105,169.038901601831,0.0357142857142857,0.0577291601517277,0.00669001429275917,1,0.5,0.222222222222222,-0.276139410187667,0.777777777777778,3.11111111111111,6.22222222222222,0.285714285714286,0.255910240994786,-0.0306122448979592,0.0451529889573746,88.3130259190173,"O"
2014,10,23,6.39812914618432,12.0423555686132,0.704720087815587,41.211855104281,0.0434782608695652,0.081833402379581,0.00478890049231687,0.888888888888889,0,0.2,-0.292380952380951,0.511111111111111,2.3,4.6,0.472222222222222,0.241505669103387,-0.0103969754253309,0.00312883996933905,29.0638685096035,"W"
2015,13,58,9.4137625336268,15.1462534033985,2.20212765957447,71.6914893617021,0.0172413793103448,0.0277404809315905,0.00403321393894325,1,0.416666666666667,0.153846153846154,-0.26522678185745,0.743589743589744,4.46153846153846,8.92307692307692,0.303030303030303,0.192988717461388,-0.0114447086801427,0.0559871776596459,33.7832950495036,"C"
2015,8,23,22.4713198956078,27.2255294653813,10.0574712643678,106.473818646232,0.0434782608695652,0.0526768644613195,0.019459531587453,1,0.571428571428571,0.25,-0.386934673366831,0.821428571428571,2.875,5.75,0.238095238095238,0.164530619036088,-0.129489603024575,-0.188175057322185,55.4568969829254,"O"
2015,11,25,6.06788253477589,8.01105102762273,0.800618238021638,29.8608964451314,0.04,0.052809532694216,0.00527774381546236,0.8,0,0.181818181818182,-0.0833333333333315,0.454545454545455,2.27272727272727,4.54545454545455,0.422222222222222,0.206984463372775,0.00719999999999989,0.00566725049585153,16.6443790637328,"W"
2016,12,56,15.9653156551004,21.0259850622875,5.321283509342,83.2290820471162,0.0178571428571429,0.0235174817135214,0.00595183470608813,1,0.363636363636364,0.166666666666667,-0.258426966292126,0.848484848484849,4.66666666666667,9.33333333333333,0.181818181818182,0.139381048178097,0,6.66133814775094e-16,43.6560959309231,"C"
2016,9,24,19.3715187119234,21.4869042882284,10.2859007832898,67.4360313315927,0.0416666666666667,0.0462167005070761,0.0221241919994609,1,0.125,0.222222222222222,-0.448092280390414,0.666666666666667,2.66666666666667,5.33333333333333,0.428571428571429,0.220305102688374,0,8.88178419700125e-16,43.2048103994417,"O"
2016,10,23,7.82932469935245,10.9872906734535,4.39479905437352,37.1371158392435,0.0434782608695652,0.0610152610211279,0.0244054534832582,0.777777777777778,0.111111111111111,0.2,0.103420843277646,0.511111111111111,2.3,4.6,0.333333333333333,0.262489725305542,0.0784499054820414,0.000603402657908148,23.2483500915352,"W"
2017,13,58,18.7658672543428,25.6595667748502,5.82293233082707,113.431578947368,0.0172413793103448,0.0235750534578642,0.00534989316792841,1,0.0833333333333333,0.153846153846154,-0.329061073890664,0.743589743589744,4.46153846153846,8.92307692307692,0.303030303030303,0.142480447299496,0,8.88178419700125e-16,53.8515554428612,"C"
2017,10,24,21.6131266490765,22.2320233320034,13.5079155672823,65.6688654353562,0.0416666666666667,0.0428598009228674,0.0260411103142024,0.888888888888889,0,0.2,-0.448092280390414,0.533333333333333,2.4,4.8,0.444444444444444,0.189413852476945,-0.129340277777778,-0.17911069701342,44.4817689080095,"O"
2017,11,21,7.42399154483002,9.91607754762506,3.30456226880395,32.0271270036991,0.0476190476190476,0.0636038128657834,0.0211961593824641,0.9,0.1,0.181818181818182,-0.277960526315789,0.381818181818182,1.90909090909091,3.81818181818182,0.633333333333333,0.26020724254839,0.0770975056689342,0.00116861522012157,20.6686986995666,"W"
2018,13,67,15.8287227654829,24.5637859286681,4.51149425287356,153.207614942529,0.0149253731343284,0.0231619238020024,0.00425402201524132,1,0.416666666666667,0.153846153846154,-0.310178366879395,0.858974358974359,5.15384615384615,10.3076923076923,0.166666666666667,0.158448661894132,-0.0103586544887503,0.0119126492022079,53.948006809373,"C"
2018,9,21,29.1510560146924,26.9423242504909,21.9063360881543,87.7603305785124,0.0476190476190476,0.0440110238478263,0.0357845993920398,0.75,0,0.222222222222222,NA,0.583333333333333,2.33333333333333,4.66666666666667,0.214285714285714,0.132715941742024,-0.142857142857143,-0.177486554450716,54.052000791881,"O"
2018,11,26,7.18936527952921,10.3523660886279,2.01229508196721,33.5628415300546,0.0384615384615385,0.0553829039149561,0.0107653404273979,0.7,0.1,0.181818181818182,0.26144927536232,0.472727272727273,2.36363636363636,4.72727272727273,0.277777777777778,0.231344421057418,0.0702662721893491,0.000963730309075261,22.0963117853813,"W"
2019,12,55,16.5229545454545,21.9383473339906,4.528125,118.653125,0.0181818181818182,0.024140902968587,0.00498273751392691,1,0.272727272727273,0.166666666666667,-0.241172858458702,0.833333333333333,4.58333333333333,9.16666666666667,0.2,0.159770404558647,0,-8.88178419700125e-16,45.651587830911,"C"
2019,10,19,17.7317931456548,19.1782028269179,10.5610465116279,66.046511627907,0.0526315789473684,0.0569248179167328,0.0313473402648949,0.777777777777778,0,0.2,-0.433962264150945,0.422222222222222,1.9,3.8,0.444444444444444,0.219427546965405,-0.0484764542936288,0.000544915782235168,38.4743915196118,"O"
2019,9,22,5.89236641221374,7.57212648561323,3.45801526717557,27.6030534351145,0.0454545454545455,0.0584124515431422,0.0266756174257146,1,0.25,0.222222222222222,-0.242592592592591,0.611111111111111,2.44444444444444,4.88888888888889,0.5,0.286106407195603,-0.121900826446281,-0.205595307456278,15.6231087834411,"W"
