"","30","25","35","1","50","60","20","21","2","40","65"
"30",0.382244143033292,0.0456226880394575,0.0456226880394575,0.0110974106041924,0.0530209617755857,0,0.00123304562268804,0,0,0,0
"25",0,0.392108508014797,0.0456226880394575,0.0246609124537608,0.0172626387176326,0.00123304562268804,0.0271270036991369,0.00986436498150432,0.00246609124537608,0.00246609124537608,0
"35",0,0,0.226880394574599,0.0123304562268804,0.0184956843403206,0,0,0,0,0,0
"1",0,0,0,0.0752157829839704,0.0419235511713933,0,0,0,0.00123304562268804,0,0
"50",0,0,0,0,0.0986436498150432,0,0,0,0,0,0
"60",0,0,0,0,0,0.0406905055487053,0.00246609124537608,0,0,0,0.00246609124537608
"20",0,0,0,0,0,0,0.0332922318125771,0.00123304562268804,0,0,0
"21",0,0,0,0,0,0,0,0.0246609124537608,0,0,0
"2",0,0,0,0,0,0,0,0,0.0147965474722565,0.00246609124537608,0
"40",0,0,0,0,0,0,0,0,0,0.00739827373612824,0
"65",0,0,0,0,0,0,0,0,0,0,0.00246609124537608
