"","25","35","1","50","21","30","60","80","20","40","2"
"25",0.445131375579598,0.0618238021638331,0.0293663060278207,0.0247295208655332,0.0170015455950541,0.0262751159196291,0,0,0.0324574961360124,0,0
"35",0,0.315301391035549,0.0216383307573416,0.0247295208655332,0,0.0540958268933539,0,0,0,0,0
"1",0,0,0.089644513137558,0.0587326120556414,0,0.0247295208655332,0,0,0,0,0
"50",0,0,0,0.109737248840804,0,0.0618238021638331,0,0,0,0,0
"21",0,0,0,0,0.044822256568779,0,0,0,0,0,0
"30",0,0,0,0,0,0.21483771251932,0,0,0,0,0
"60",0,0,0,0,0,0,0.0417310664605873,0,0,0,0
"80",0,0,0,0,0,0,0,0.0262751159196291,0,0,0.0108191653786708
"20",0,0,0,0,0,0,0,0,0.044822256568779,0,0
"40",0,0,0,0,0,0,0,0,0,0.00772797527047913,0
"2",0,0,0,0,0,0,0,0,0,0,0.0154559505409583
